year,zipcode,name,total_population,white_population,black_population,asian_population,hispanic_population,other_population,source_dataset
2015,10033,ZCTA5 10033,59844,24272,5563,1370,41198,0,ACS 2015 5-year (ZCTA)
2015,10034,ZCTA5 10034,43405,16096,3673,1016,32332,0,ACS 2015 5-year (ZCTA)
2015,10035,ZCTA5 10035,33920,7220,14480,1489,15234,0,ACS 2015 5-year (ZCTA)
2015,10036,ZCTA5 10036,25799,16669,1886,4673,4823,0,ACS 2015 5-year (ZCTA)
2015,10037,ZCTA5 10037,18777,2020,13752,451,4489,0,ACS 2015 5-year (ZCTA)
2015,10038,ZCTA5 10038,21464,10899,1491,6795,3170,0,ACS 2015 5-year (ZCTA)
2015,10039,ZCTA5 10039,26697,3456,17633,224,7893,0,ACS 2015 5-year (ZCTA)
2015,10040,ZCTA5 10040,44378,16278,4155,1327,31287,0,ACS 2015 5-year (ZCTA)
2015,10044,ZCTA5 10044,11783,6261,1694,2904,1724,0,ACS 2015 5-year (ZCTA)
2015,10065,ZCTA5 10065,30237,26141,916,2492,1607,0,ACS 2015 5-year (ZCTA)
2015,10069,ZCTA5 10069,5526,4245,89,974,0,218,ACS 2015 5-year (ZCTA)
2015,10075,ZCTA5 10075,25756,23075,345,1173,1965,0,ACS 2015 5-year (ZCTA)
2015,10128,ZCTA5 10128,61927,50335,3140,5817,7021,0,ACS 2015 5-year (ZCTA)
2015,10280,ZCTA5 10280,9552,6962,178,1840,1037,0,ACS 2015 5-year (ZCTA)
2015,10282,ZCTA5 10282,5730,4042,77,902,543,166,ACS 2015 5-year (ZCTA)
2015,10301,ZCTA5 10301,39209,21990,11005,2136,9813,0,ACS 2015 5-year (ZCTA)
2015,10302,ZCTA5 10302,18286,10994,3788,1364,7227,0,ACS 2015 5-year (ZCTA)
2015,10303,ZCTA5 10303,23933,8894,9437,2134,8400,0,ACS 2015 5-year (ZCTA)
2015,10304,ZCTA5 10304,42244,21743,11089,3843,11785,0,ACS 2015 5-year (ZCTA)
2015,10305,ZCTA5 10305,41795,31948,1994,5204,6549,0,ACS 2015 5-year (ZCTA)
2015,10306,ZCTA5 10306,54939,48704,1211,3334,7714,0,ACS 2015 5-year (ZCTA)
2015,10307,ZCTA5 10307,15098,14063,26,625,1006,0,ACS 2015 5-year (ZCTA)
2015,10308,ZCTA5 10308,29766,28187,54,1025,2811,0,ACS 2015 5-year (ZCTA)
2015,10309,ZCTA5 10309,33185,30237,630,1571,3792,0,ACS 2015 5-year (ZCTA)
2015,10310,ZCTA5 10310,24394,14615,5710,1267,7466,0,ACS 2015 5-year (ZCTA)
2015,10312,ZCTA5 10312,62032,56839,714,3405,5790,0,ACS 2015 5-year (ZCTA)
2015,10314,ZCTA5 10314,87600,67712,4096,12019,11983,0,ACS 2015 5-year (ZCTA)
2015,10451,ZCTA5 10451,48188,5840,19919,737,28218,0,ACS 2015 5-year (ZCTA)
2015,10452,ZCTA5 10452,75559,9741,25284,860,50412,0,ACS 2015 5-year (ZCTA)
2015,10453,ZCTA5 10453,80081,7866,25532,1316,55113,0,ACS 2015 5-year (ZCTA)
2015,10454,ZCTA5 10454,39012,7091,11996,280,27961,0,ACS 2015 5-year (ZCTA)
2015,10455,ZCTA5 10455,41609,5023,11506,419,30780,0,ACS 2015 5-year (ZCTA)
2015,10456,ZCTA5 10456,91868,7770,36831,1005,54850,0,ACS 2015 5-year (ZCTA)
2015,10457,ZCTA5 10457,73763,8927,25668,931,48216,0,ACS 2015 5-year (ZCTA)
2015,10458,ZCTA5 10458,79974,16168,16428,2655,51628,0,ACS 2015 5-year (ZCTA)
2015,10459,ZCTA5 10459,47778,5968,14957,551,33716,0,ACS 2015 5-year (ZCTA)
2015,10460,ZCTA5 10460,59512,8185,16842,805,41803,0,ACS 2015 5-year (ZCTA)
2015,10461,ZCTA5 10461,51820,24458,4407,5477,23113,0,ACS 2015 5-year (ZCTA)
2015,10462,ZCTA5 10462,78504,18463,21299,9551,37597,0,ACS 2015 5-year (ZCTA)
2015,10463,ZCTA5 10463,71981,31693,10606,2764,34934,0,ACS 2015 5-year (ZCTA)
2015,10464,ZCTA5 10464,4723,3621,105,219,1226,0,ACS 2015 5-year (ZCTA)
2015,10465,ZCTA5 10465,45839,28699,5188,1768,16694,0,ACS 2015 5-year (ZCTA)
2015,10466,ZCTA5 10466,71138,5480,52396,1457,15967,0,ACS 2015 5-year (ZCTA)
2015,10467,ZCTA5 10467,101134,19575,37079,6803,49758,0,ACS 2015 5-year (ZCTA)
2015,10468,ZCTA5 10468,73637,9919,16083,3281,53065,0,ACS 2015 5-year (ZCTA)
2015,10469,ZCTA5 10469,72732,14297,39565,3563,19562,0,ACS 2015 5-year (ZCTA)
2015,10470,ZCTA5 10470,14868,7223,4913,436,2972,0,ACS 2015 5-year (ZCTA)
2015,10471,ZCTA5 10471,21727,15600,1729,1554,5004,0,ACS 2015 5-year (ZCTA)
2015,10472,ZCTA5 10472,68654,11906,19901,3914,44083,0,ACS 2015 5-year (ZCTA)
2015,10473,ZCTA5 10473,59352,18409,23808,1388,35491,0,ACS 2015 5-year (ZCTA)
2015,10474,ZCTA5 10474,12686,2500,4008,64,8966,0,ACS 2015 5-year (ZCTA)
2015,10475,ZCTA5 10475,43913,7212,26485,566,13737,0,ACS 2015 5-year (ZCTA)
2015,11004,ZCTA5 11004,13778,6866,1072,4859,1619,0,ACS 2015 5-year (ZCTA)
2015,11101,ZCTA5 11101,25880,12282,4161,4820,8460,0,ACS 2015 5-year (ZCTA)
2015,11102,ZCTA5 11102,35271,20564,3967,4439,11500,0,ACS 2015 5-year (ZCTA)
2015,11103,ZCTA5 11103,39231,27953,1326,6173,9274,0,ACS 2015 5-year (ZCTA)
2015,11104,ZCTA5 11104,26718,17589,348,6555,7719,0,ACS 2015 5-year (ZCTA)
2015,11105,ZCTA5 11105,37194,28289,843,4551,7547,0,ACS 2015 5-year (ZCTA)
2015,11106,ZCTA5 11106,38812,22154,2714,7526,11527,0,ACS 2015 5-year (ZCTA)
2015,11109,ZCTA5 11109,4702,3153,242,1016,238,53,ACS 2015 5-year (ZCTA)
2015,11201,ZCTA5 11201,58350,37696,7906,6035,7705,0,ACS 2015 5-year (ZCTA)
2015,11203,ZCTA5 11203,75887,3131,68236,1138,4354,0,ACS 2015 5-year (ZCTA)
2015,11204,ZCTA5 11204,80486,51333,662,23652,8405,0,ACS 2015 5-year (ZCTA)
2015,11205,ZCTA5 11205,43224,20506,13821,3181,8929,0,ACS 2015 5-year (ZCTA)
2015,11206,ZCTA5 11206,84806,39326,21783,4916,35215,0,ACS 2015 5-year (ZCTA)
2015,11207,ZCTA5 11207,94657,12351,61638,1256,31913,0,ACS 2015 5-year (ZCTA)
2015,11208,ZCTA5 11208,93847,24972,50979,5101,38221,0,ACS 2015 5-year (ZCTA)
2015,11209,ZCTA5 11209,70803,53968,1383,8800,11530,0,ACS 2015 5-year (ZCTA)
2015,11210,ZCTA5 11210,67432,19971,40108,3252,4979,0,ACS 2015 5-year (ZCTA)
2015,11211,ZCTA5 11211,97772,75820,5936,4955,24250,0,ACS 2015 5-year (ZCTA)
2015,11212,ZCTA5 11212,88668,4381,74130,1137,14619,0,ACS 2015 5-year (ZCTA)
2015,11213,ZCTA5 11213,64603,12886,44154,1102,8013,0,ACS 2015 5-year (ZCTA)
2015,11214,ZCTA5 11214,91295,48027,1087,33367,12855,0,ACS 2015 5-year (ZCTA)
2015,11215,ZCTA5 11215,70818,53331,3325,5552,12568,0,ACS 2015 5-year (ZCTA)
2015,11216,ZCTA5 11216,53747,10992,36643,2074,5216,0,ACS 2015 5-year (ZCTA)
2015,11217,ZCTA5 11217,38511,21877,7054,2729,8401,0,ACS 2015 5-year (ZCTA)
2015,11218,ZCTA5 11218,75691,43352,6453,12949,14899,0,ACS 2015 5-year (ZCTA)
2015,11219,ZCTA5 11219,97670,64090,1254,24332,12479,0,ACS 2015 5-year (ZCTA)
2015,11220,ZCTA5 11220,102325,27422,2431,42170,43073,0,ACS 2015 5-year (ZCTA)
2015,11221,ZCTA5 11221,83372,25235,47074,2391,32008,0,ACS 2015 5-year (ZCTA)
2015,11222,ZCTA5 11222,35163,29322,1028,1801,4195,0,ACS 2015 5-year (ZCTA)
2015,11223,ZCTA5 11223,79385,50514,3476,19080,9926,0,ACS 2015 5-year (ZCTA)
2015,11224,ZCTA5 11224,43001,25967,9582,3128,7736,0,ACS 2015 5-year (ZCTA)
2015,11225,ZCTA5 11225,60180,12524,42193,1435,5979,0,ACS 2015 5-year (ZCTA)
2015,11226,ZCTA5 11226,99026,12017,71315,3044,16298,0,ACS 2015 5-year (ZCTA)
2015,11228,ZCTA5 11228,47190,28827,584,15323,5271,0,ACS 2015 5-year (ZCTA)
2015,11229,ZCTA5 11229,81732,56370,4013,17154,7829,0,ACS 2015 5-year (ZCTA)
2015,11230,ZCTA5 11230,88589,61654,6567,12583,8535,0,ACS 2015 5-year (ZCTA)
2015,11231,ZCTA5 11231,35263,23327,4570,1814,7682,0,ACS 2015 5-year (ZCTA)
2015,11232,ZCTA5 11232,29216,10628,1493,5037,16779,0,ACS 2015 5-year (ZCTA)
2015,11233,ZCTA5 11233,71589,4248,58310,958,10891,0,ACS 2015 5-year (ZCTA)
2015,11234,ZCTA5 11234,95912,40492,45712,5149,8714,0,ACS 2015 5-year (ZCTA)
2015,11235,ZCTA5 11235,76668,60928,2275,10295,6436,0,ACS 2015 5-year (ZCTA)
2015,11236,ZCTA5 11236,98276,5582,84567,2702,6813,0,ACS 2015 5-year (ZCTA)
2015,11237,ZCTA5 11237,54182,27088,8972,4272,37751,0,ACS 2015 5-year (ZCTA)
2015,11238,ZCTA5 11238,52999,21739,22618,3649,6169,0,ACS 2015 5-year (ZCTA)
2015,11239,ZCTA5 11239,12924,4217,7133,377,2607,0,ACS 2015 5-year (ZCTA)
2015,11354,ZCTA5 11354,56908,13442,2131,34595,9278,0,ACS 2015 5-year (ZCTA)
2015,11355,ZCTA5 11355,82790,11491,2359,60700,11456,0,ACS 2015 5-year (ZCTA)
2015,11356,ZCTA5 11356,24631,8832,442,7907,9439,0,ACS 2015 5-year (ZCTA)
2015,11357,ZCTA5 11357,39737,29855,191,7635,5119,0,ACS 2015 5-year (ZCTA)
2015,11358,ZCTA5 11358,37486,17299,537,15995,6146,0,ACS 2015 5-year (ZCTA)
2015,11360,ZCTA5 11360,19605,13151,200,4778,1954,0,ACS 2015 5-year (ZCTA)
2015,11361,ZCTA5 11361,30207,15469,712,10869,4961,0,ACS 2015 5-year (ZCTA)
2015,11362,ZCTA5 11362,18139,9341,492,7706,1529,0,ACS 2015 5-year (ZCTA)
2015,11363,ZCTA5 11363,7662,4635,63,2382,1171,0,ACS 2015 5-year (ZCTA)
2015,11364,ZCTA5 11364,34949,14641,927,17394,2678,0,ACS 2015 5-year (ZCTA)
2015,11365,ZCTA5 11365,45041,15660,2998,20136,8982,0,ACS 2015 5-year (ZCTA)
2015,11366,ZCTA5 11366,13192,6047,734,5753,1166,0,ACS 2015 5-year (ZCTA)
2015,11367,ZCTA5 11367,42667,24469,4048,10519,6028,0,ACS 2015 5-year (ZCTA)
2015,11368,ZCTA5 11368,112709,46673,14722,12026,83340,0,ACS 2015 5-year (ZCTA)
2015,11369,ZCTA5 11369,39001,10180,6458,5116,24578,0,ACS 2015 5-year (ZCTA)
2015,11370,ZCTA5 11370,35507,13739,5187,7168,13792,0,ACS 2015 5-year (ZCTA)
2015,11372,ZCTA5 11372,64754,39399,1759,12869,38269,0,ACS 2015 5-year (ZCTA)
2015,11373,ZCTA5 11373,98554,33636,1821,48721,39762,0,ACS 2015 5-year (ZCTA)
2015,11374,ZCTA5 11374,43399,25897,1454,11818,7743,0,ACS 2015 5-year (ZCTA)
2015,11375,ZCTA5 11375,70723,44384,2415,18697,9295,0,ACS 2015 5-year (ZCTA)
2015,11377,ZCTA5 11377,90615,43402,2417,33794,35174,0,ACS 2015 5-year (ZCTA)
2015,11378,ZCTA5 11378,31756,24637,585,3027,9838,0,ACS 2015 5-year (ZCTA)
2015,11379,ZCTA5 11379,35476,29972,519,2853,6685,0,ACS 2015 5-year (ZCTA)
2015,11385,ZCTA5 11385,102209,84656,2179,6844,44889,0,ACS 2015 5-year (ZCTA)
2015,11411,ZCTA5 11411,19208,594,17533,160,1070,0,ACS 2015 5-year (ZCTA)
2015,11412,ZCTA5 11412,37832,713,33628,938,2454,99,ACS 2015 5-year (ZCTA)
2015,11413,ZCTA5 11413,42560,1196,38775,558,2341,0,ACS 2015 5-year (ZCTA)
2015,11414,ZCTA5 11414,28700,23657,650,1220,6067,0,ACS 2015 5-year (ZCTA)
2015,11415,ZCTA5 11415,19403,11755,1484,3553,4208,0,ACS 2015 5-year (ZCTA)
2015,11416,ZCTA5 11416,26625,7057,1727,9306,11474,0,ACS 2015 5-year (ZCTA)
2015,11417,ZCTA5 11417,32415,12332,2345,9129,12562,0,ACS 2015 5-year (ZCTA)
2015,11418,ZCTA5 11418,39308,14142,3198,10082,17086,0,ACS 2015 5-year (ZCTA)
2015,11419,ZCTA5 11419,49306,5443,9100,14402,9250,11111,ACS 2015 5-year (ZCTA)
2015,11420,ZCTA5 11420,50820,8188,13087,11841,12226,5478,ACS 2015 5-year (ZCTA)
2015,11421,ZCTA5 11421,43024,20795,2351,8201,24454,0,ACS 2015 5-year (ZCTA)
2015,11422,ZCTA5 11422,33245,2563,28449,768,2787,0,ACS 2015 5-year (ZCTA)
2015,11423,ZCTA5 11423,31982,5057,11919,8394,4935,1677,ACS 2015 5-year (ZCTA)
2015,11426,ZCTA5 11426,19842,9251,568,8299,4150,0,ACS 2015 5-year (ZCTA)
2015,11427,ZCTA5 11427,23568,6502,6056,7513,3428,69,ACS 2015 5-year (ZCTA)
2015,11428,ZCTA5 11428,19744,4387,3641,5841,4694,1181,ACS 2015 5-year (ZCTA)
2015,11429,ZCTA5 11429,26362,1230,21052,788,3241,51,ACS 2015 5-year (ZCTA)
2015,11432,ZCTA5 11432,63533,14346,9840,26552,16217,0,ACS 2015 5-year (ZCTA)
2015,11433,ZCTA5 11433,34111,1254,23824,2125,6567,341,ACS 2015 5-year (ZCTA)
2015,11434,ZCTA5 11434,65892,1852,58690,881,5960,0,ACS 2015 5-year (ZCTA)
2015,11435,ZCTA5 11435,55323,12152,12754,12304,17457,656,ACS 2015 5-year (ZCTA)
2015,11436,ZCTA5 11436,19425,1213,13636,1342,2818,416,ACS 2015 5-year (ZCTA)
2015,11691,ZCTA5 11691,63989,24947,29877,2155,18532,0,ACS 2015 5-year (ZCTA)
2015,11692,ZCTA5 11692,18955,5419,11022,747,4604,0,ACS 2015 5-year (ZCTA)
2015,11693,ZCTA5 11693,11194,6299,3056,695,2297,0,ACS 2015 5-year (ZCTA)
2015,11694,ZCTA5 11694,20773,17004,1622,762,2891,0,ACS 2015 5-year (ZCTA)
2015,11697,ZCTA5 11697,4006,3962,3,0,61,0,ACS 2015 5-year (ZCTA)
