year,zipcode,name,total_population,white_population,black_population,asian_population,hispanic_population,other_population,source_dataset
2017,10461,ZCTA5 10461,51021,24520,4689,6005,22873,0,ACS 2017 5-year (ZCTA)
2017,10462,ZCTA5 10462,79188,18480,21810,10074,37842,0,ACS 2017 5-year (ZCTA)
2017,10463,ZCTA5 10463,72863,31955,11285,2442,36587,0,ACS 2017 5-year (ZCTA)
2017,10464,ZCTA5 10464,4517,3601,79,206,1259,0,ACS 2017 5-year (ZCTA)
2017,10465,ZCTA5 10465,44269,26954,5188,1513,18595,0,ACS 2017 5-year (ZCTA)
2017,10466,ZCTA5 10466,73569,7139,53315,2181,16681,0,ACS 2017 5-year (ZCTA)
2017,10467,ZCTA5 10467,102718,21948,36295,6120,53713,0,ACS 2017 5-year (ZCTA)
2017,10468,ZCTA5 10468,77657,10362,16180,2735,57663,0,ACS 2017 5-year (ZCTA)
2017,10469,ZCTA5 10469,73008,13501,40353,4495,20217,0,ACS 2017 5-year (ZCTA)
2017,10470,ZCTA5 10470,14592,6765,5218,555,2908,0,ACS 2017 5-year (ZCTA)
2017,10471,ZCTA5 10471,22040,15240,2313,1520,4848,0,ACS 2017 5-year (ZCTA)
2017,10472,ZCTA5 10472,68924,12147,19962,4012,43710,0,ACS 2017 5-year (ZCTA)
2017,10473,ZCTA5 10473,62531,23831,24898,1179,38195,0,ACS 2017 5-year (ZCTA)
2017,10474,ZCTA5 10474,12608,925,4468,1,8609,0,ACS 2017 5-year (ZCTA)
2017,10475,ZCTA5 10475,44241,7066,26724,653,14128,0,ACS 2017 5-year (ZCTA)
2017,11004,ZCTA5 11004,15151,6521,1115,5863,2154,0,ACS 2017 5-year (ZCTA)
2017,11101,ZCTA5 11101,28852,13414,4814,5970,7936,0,ACS 2017 5-year (ZCTA)
2017,11102,ZCTA5 11102,33727,19180,3555,5499,10211,0,ACS 2017 5-year (ZCTA)
2017,11103,ZCTA5 11103,38036,26680,1021,5820,8954,0,ACS 2017 5-year (ZCTA)
2017,11104,ZCTA5 11104,25725,17715,384,5407,7917,0,ACS 2017 5-year (ZCTA)
2017,11105,ZCTA5 11105,37288,27702,916,5100,7963,0,ACS 2017 5-year (ZCTA)
2017,11106,ZCTA5 11106,40111,21585,2795,8557,11753,0,ACS 2017 5-year (ZCTA)
2017,11109,ZCTA5 11109,5298,3457,212,1328,351,0,ACS 2017 5-year (ZCTA)
2017,11201,ZCTA5 11201,61907,39710,8353,7233,7627,0,ACS 2017 5-year (ZCTA)
2017,11203,ZCTA5 11203,75989,3208,67853,1309,4699,0,ACS 2017 5-year (ZCTA)
2017,11204,ZCTA5 11204,80056,46888,891,25264,8330,0,ACS 2017 5-year (ZCTA)
2017,11205,ZCTA5 11205,45148,20970,14864,3499,8333,0,ACS 2017 5-year (ZCTA)
2017,11206,ZCTA5 11206,87767,40751,23547,6028,33857,0,ACS 2017 5-year (ZCTA)
2017,11207,ZCTA5 11207,92580,12852,60551,1509,29972,0,ACS 2017 5-year (ZCTA)
2017,11208,ZCTA5 11208,99145,24292,53884,6013,39971,0,ACS 2017 5-year (ZCTA)
2017,11209,ZCTA5 11209,67950,50779,1618,9055,11053,0,ACS 2017 5-year (ZCTA)
2017,11210,ZCTA5 11210,68988,20785,40809,3031,5388,0,ACS 2017 5-year (ZCTA)
2017,11211,ZCTA5 11211,101560,76636,6581,5924,24750,0,ACS 2017 5-year (ZCTA)
2017,11212,ZCTA5 11212,82831,5428,68660,988,14713,0,ACS 2017 5-year (ZCTA)
2017,11213,ZCTA5 11213,66503,14378,44560,1627,7583,0,ACS 2017 5-year (ZCTA)
2017,11214,ZCTA5 11214,94283,48521,1404,35001,13388,0,ACS 2017 5-year (ZCTA)
2017,11215,ZCTA5 11215,71015,53737,3081,5488,12166,0,ACS 2017 5-year (ZCTA)
2017,11216,ZCTA5 11216,57410,15019,34693,2781,6219,0,ACS 2017 5-year (ZCTA)
2017,11217,ZCTA5 11217,39687,23229,7685,3010,7251,0,ACS 2017 5-year (ZCTA)
2017,11218,ZCTA5 11218,76960,43954,6272,15129,14247,0,ACS 2017 5-year (ZCTA)
2017,11219,ZCTA5 11219,93979,62415,1065,23062,11753,0,ACS 2017 5-year (ZCTA)
2017,11220,ZCTA5 11220,100412,28174,2369,41798,42017,0,ACS 2017 5-year (ZCTA)
2017,11221,ZCTA5 11221,84536,23617,43466,3135,30934,0,ACS 2017 5-year (ZCTA)
2017,11222,ZCTA5 11222,36845,30102,1449,2174,5124,0,ACS 2017 5-year (ZCTA)
2017,11223,ZCTA5 11223,80855,48854,3684,19523,11958,0,ACS 2017 5-year (ZCTA)
2017,11224,ZCTA5 11224,45244,26169,10657,2673,8562,0,ACS 2017 5-year (ZCTA)
2017,11225,ZCTA5 11225,59497,15148,39470,1590,5196,0,ACS 2017 5-year (ZCTA)
2017,11226,ZCTA5 11226,102585,14638,70292,3458,18225,0,ACS 2017 5-year (ZCTA)
2017,11228,ZCTA5 11228,44676,26445,405,14861,5461,0,ACS 2017 5-year (ZCTA)
2017,11229,ZCTA5 11229,85776,56521,4860,19088,9666,0,ACS 2017 5-year (ZCTA)
2017,11230,ZCTA5 11230,90257,62650,6595,12784,9245,0,ACS 2017 5-year (ZCTA)
2017,11231,ZCTA5 11231,37680,25184,5023,1951,7747,0,ACS 2017 5-year (ZCTA)
2017,11232,ZCTA5 11232,28992,11337,1730,5550,15371,0,ACS 2017 5-year (ZCTA)
2017,11233,ZCTA5 11233,74982,6010,59043,1360,12091,0,ACS 2017 5-year (ZCTA)
2017,11234,ZCTA5 11234,97741,41216,45387,5926,9913,0,ACS 2017 5-year (ZCTA)
2017,11235,ZCTA5 11235,80222,61548,2046,11422,7020,0,ACS 2017 5-year (ZCTA)
2017,11236,ZCTA5 11236,100633,5973,87124,2767,6638,0,ACS 2017 5-year (ZCTA)
2017,11237,ZCTA5 11237,52319,23952,8906,4205,33492,0,ACS 2017 5-year (ZCTA)
2017,11238,ZCTA5 11238,55398,23996,22640,3300,6191,0,ACS 2017 5-year (ZCTA)
2017,11239,ZCTA5 11239,12713,3682,7950,375,2214,0,ACS 2017 5-year (ZCTA)
2017,11354,ZCTA5 11354,57566,11934,2097,35922,9211,0,ACS 2017 5-year (ZCTA)
2017,11355,ZCTA5 11355,82890,10650,2761,60276,11631,0,ACS 2017 5-year (ZCTA)
2017,11356,ZCTA5 11356,24069,8370,569,7543,9591,0,ACS 2017 5-year (ZCTA)
2017,11357,ZCTA5 11357,41393,28912,205,9362,6004,0,ACS 2017 5-year (ZCTA)
2017,11358,ZCTA5 11358,36959,16059,459,16591,6109,0,ACS 2017 5-year (ZCTA)
2017,11360,ZCTA5 11360,19501,12738,180,5791,1749,0,ACS 2017 5-year (ZCTA)
2017,11361,ZCTA5 11361,29072,14572,964,11334,4239,0,ACS 2017 5-year (ZCTA)
2017,11362,ZCTA5 11362,18443,9075,186,8089,1641,0,ACS 2017 5-year (ZCTA)
2017,11363,ZCTA5 11363,7423,4435,98,2245,1223,0,ACS 2017 5-year (ZCTA)
2017,11364,ZCTA5 11364,35885,14707,931,18079,3517,0,ACS 2017 5-year (ZCTA)
2017,11365,ZCTA5 11365,45565,16089,3454,20339,8540,0,ACS 2017 5-year (ZCTA)
2017,11366,ZCTA5 11366,14308,5902,806,6734,1148,0,ACS 2017 5-year (ZCTA)
2017,11367,ZCTA5 11367,43496,24400,3502,11519,7622,0,ACS 2017 5-year (ZCTA)
2017,11368,ZCTA5 11368,114647,45355,13897,14013,83893,0,ACS 2017 5-year (ZCTA)
2017,11369,ZCTA5 11369,37325,10129,5907,4990,23917,0,ACS 2017 5-year (ZCTA)
2017,11370,ZCTA5 11370,33789,14179,4793,7515,12944,0,ACS 2017 5-year (ZCTA)
2017,11372,ZCTA5 11372,64298,37858,1706,13151,38125,0,ACS 2017 5-year (ZCTA)
2017,11373,ZCTA5 11373,96353,23348,2303,48874,37278,0,ACS 2017 5-year (ZCTA)
2017,11374,ZCTA5 11374,43540,23949,1724,13137,7535,0,ACS 2017 5-year (ZCTA)
2017,11375,ZCTA5 11375,72937,45164,1896,20712,10991,0,ACS 2017 5-year (ZCTA)
2017,11377,ZCTA5 11377,89688,43531,2141,33982,34667,0,ACS 2017 5-year (ZCTA)
2017,11378,ZCTA5 11378,35844,26531,511,3990,11209,0,ACS 2017 5-year (ZCTA)
2017,11379,ZCTA5 11379,37524,29831,509,3969,7583,0,ACS 2017 5-year (ZCTA)
2017,11385,ZCTA5 11385,106598,87369,2142,7578,47161,0,ACS 2017 5-year (ZCTA)
2017,11411,ZCTA5 11411,19990,429,18617,65,1142,0,ACS 2017 5-year (ZCTA)
2017,11412,ZCTA5 11412,38833,848,34017,1228,2517,223,ACS 2017 5-year (ZCTA)
2017,11413,ZCTA5 11413,42895,957,39347,579,2399,0,ACS 2017 5-year (ZCTA)
2017,11414,ZCTA5 11414,29203,22755,813,1177,6870,0,ACS 2017 5-year (ZCTA)
2017,11415,ZCTA5 11415,19900,11915,1107,3896,4770,0,ACS 2017 5-year (ZCTA)
2017,11416,ZCTA5 11416,27567,7720,1606,9234,12224,0,ACS 2017 5-year (ZCTA)
2017,11417,ZCTA5 11417,32425,12108,2250,9794,12155,0,ACS 2017 5-year (ZCTA)
2017,11418,ZCTA5 11418,39267,15604,2959,10254,17654,0,ACS 2017 5-year (ZCTA)
2017,11419,ZCTA5 11419,52392,5478,9013,15548,10729,11624,ACS 2017 5-year (ZCTA)
2017,11420,ZCTA5 11420,49396,7837,11937,14367,11356,3899,ACS 2017 5-year (ZCTA)
2017,11421,ZCTA5 11421,43567,21617,1843,8921,25257,0,ACS 2017 5-year (ZCTA)
2017,11422,ZCTA5 11422,33479,2177,28615,710,2960,0,ACS 2017 5-year (ZCTA)
2017,11423,ZCTA5 11423,32407,4304,12161,9597,4524,1821,ACS 2017 5-year (ZCTA)
2017,11426,ZCTA5 11426,21166,8767,1031,8931,4346,0,ACS 2017 5-year (ZCTA)
2017,11427,ZCTA5 11427,23809,6298,5247,8036,3999,229,ACS 2017 5-year (ZCTA)
2017,11428,ZCTA5 11428,19859,4536,3780,5112,4925,1506,ACS 2017 5-year (ZCTA)
2017,11429,ZCTA5 11429,27667,986,21642,723,3472,844,ACS 2017 5-year (ZCTA)
2017,11432,ZCTA5 11432,65098,14385,10167,26636,16740,0,ACS 2017 5-year (ZCTA)
2017,11433,ZCTA5 11433,36019,1144,24343,2599,7005,928,ACS 2017 5-year (ZCTA)
2017,11434,ZCTA5 11434,66725,1891,58526,1390,5433,0,ACS 2017 5-year (ZCTA)
2017,11435,ZCTA5 11435,59214,11410,14018,14070,18130,1586,ACS 2017 5-year (ZCTA)
2017,11436,ZCTA5 11436,20905,1541,12958,2177,3279,950,ACS 2017 5-year (ZCTA)
2017,11691,ZCTA5 11691,65356,26523,30289,1907,18083,0,ACS 2017 5-year (ZCTA)
2017,11692,ZCTA5 11692,20242,4941,11997,1193,5312,0,ACS 2017 5-year (ZCTA)
2017,11693,ZCTA5 11693,12709,8029,2552,591,3543,0,ACS 2017 5-year (ZCTA)
2017,11694,ZCTA5 11694,21003,17506,1463,616,2895,0,ACS 2017 5-year (ZCTA)
2017,11697,ZCTA5 11697,3702,3560,12,9,180,0,ACS 2017 5-year (ZCTA)
