year,zipcode,name,total_population,white_population,black_population,asian_population,hispanic_population,other_population,source_dataset
2019,10304,ZCTA5 10304,41112,21030,11921,4550,9653,0,ACS 2019 5-year (ZCTA)
2019,10305,ZCTA5 10305,42726,30411,3157,6363,6822,0,ACS 2019 5-year (ZCTA)
2019,10306,ZCTA5 10306,53877,45069,1848,3951,8401,0,ACS 2019 5-year (ZCTA)
2019,10307,ZCTA5 10307,14906,13602,63,678,1494,0,ACS 2019 5-year (ZCTA)
2019,10308,ZCTA5 10308,29512,27311,351,1473,2564,0,ACS 2019 5-year (ZCTA)
2019,10309,ZCTA5 10309,34058,31731,239,1143,3298,0,ACS 2019 5-year (ZCTA)
2019,10310,ZCTA5 10310,23800,14264,5098,1364,7395,0,ACS 2019 5-year (ZCTA)
2019,10312,ZCTA5 10312,61392,56249,560,3276,6961,0,ACS 2019 5-year (ZCTA)
2019,10314,ZCTA5 10314,89792,65976,3342,15209,13704,0,ACS 2019 5-year (ZCTA)
2019,10451,ZCTA5 10451,48136,6746,19123,656,29215,0,ACS 2019 5-year (ZCTA)
2019,10452,ZCTA5 10452,75452,10445,24612,1270,52397,0,ACS 2019 5-year (ZCTA)
2019,10453,ZCTA5 10453,81716,7797,27461,1214,56517,0,ACS 2019 5-year (ZCTA)
2019,10454,ZCTA5 10454,37212,6161,12349,105,25238,0,ACS 2019 5-year (ZCTA)
2019,10455,ZCTA5 10455,41951,5845,12749,391,30079,0,ACS 2019 5-year (ZCTA)
2019,10456,ZCTA5 10456,92717,11608,42939,615,54808,0,ACS 2019 5-year (ZCTA)
2019,10457,ZCTA5 10457,74822,13534,33654,731,50248,0,ACS 2019 5-year (ZCTA)
2019,10458,ZCTA5 10458,85620,14411,16289,2585,60678,0,ACS 2019 5-year (ZCTA)
2019,10459,ZCTA5 10459,48780,6123,15958,266,33569,0,ACS 2019 5-year (ZCTA)
2019,10460,ZCTA5 10460,59432,10950,20409,891,40914,0,ACS 2019 5-year (ZCTA)
2019,10461,ZCTA5 10461,49690,24113,4681,6100,23933,0,ACS 2019 5-year (ZCTA)
2019,10462,ZCTA5 10462,75714,17579,21736,10272,34799,0,ACS 2019 5-year (ZCTA)
2019,10463,ZCTA5 10463,71132,33197,11573,2774,35688,0,ACS 2019 5-year (ZCTA)
2019,10464,ZCTA5 10464,4531,3084,1,227,1904,0,ACS 2019 5-year (ZCTA)
2019,10465,ZCTA5 10465,43671,25689,5810,1220,20121,0,ACS 2019 5-year (ZCTA)
2019,10466,ZCTA5 10466,75039,8741,53651,2132,17603,0,ACS 2019 5-year (ZCTA)
2019,10467,ZCTA5 10467,101255,24355,35955,5871,52735,0,ACS 2019 5-year (ZCTA)
2019,10468,ZCTA5 10468,78881,12484,19919,1830,60593,0,ACS 2019 5-year (ZCTA)
2019,10469,ZCTA5 10469,72384,12756,40936,4493,20970,0,ACS 2019 5-year (ZCTA)
2019,10470,ZCTA5 10470,15716,6685,6723,463,2958,0,ACS 2019 5-year (ZCTA)
2019,10471,ZCTA5 10471,22422,15232,2509,1267,5434,0,ACS 2019 5-year (ZCTA)
2019,10472,ZCTA5 10472,67948,8668,18615,5519,42584,0,ACS 2019 5-year (ZCTA)
2019,10473,ZCTA5 10473,59579,21610,23528,925,36514,0,ACS 2019 5-year (ZCTA)
2019,10474,ZCTA5 10474,12179,1180,5115,22,7593,0,ACS 2019 5-year (ZCTA)
2019,10475,ZCTA5 10475,42818,6847,27547,1044,12424,0,ACS 2019 5-year (ZCTA)
2019,11004,ZCTA5 11004,15098,6191,928,6510,1783,0,ACS 2019 5-year (ZCTA)
2019,11101,ZCTA5 11101,31366,13181,4683,7741,7910,0,ACS 2019 5-year (ZCTA)
2019,11102,ZCTA5 11102,29747,17887,2726,4746,8108,0,ACS 2019 5-year (ZCTA)
2019,11103,ZCTA5 11103,35995,25251,932,4992,8685,0,ACS 2019 5-year (ZCTA)
2019,11104,ZCTA5 11104,25114,15805,518,6087,7196,0,ACS 2019 5-year (ZCTA)
2019,11105,ZCTA5 11105,36983,28467,930,4233,7643,0,ACS 2019 5-year (ZCTA)
2019,11106,ZCTA5 11106,37690,20103,2912,7938,9985,0,ACS 2019 5-year (ZCTA)
2019,11109,ZCTA5 11109,5980,3888,55,1815,384,0,ACS 2019 5-year (ZCTA)
2019,11201,ZCTA5 11201,63378,40722,8367,7851,7264,0,ACS 2019 5-year (ZCTA)
2019,11203,ZCTA5 11203,76085,3364,67699,1390,4885,0,ACS 2019 5-year (ZCTA)
2019,11204,ZCTA5 11204,76395,43354,954,25181,8535,0,ACS 2019 5-year (ZCTA)
2019,11205,ZCTA5 11205,46843,24069,14522,2966,8143,0,ACS 2019 5-year (ZCTA)
2019,11206,ZCTA5 11206,88422,41063,21797,5966,33214,0,ACS 2019 5-year (ZCTA)
2019,11207,ZCTA5 11207,91083,13754,59435,1630,28811,0,ACS 2019 5-year (ZCTA)
2019,11208,ZCTA5 11208,101313,27587,54461,6087,41109,0,ACS 2019 5-year (ZCTA)
2019,11209,ZCTA5 11209,67782,49657,2150,8984,11576,0,ACS 2019 5-year (ZCTA)
2019,11210,ZCTA5 11210,64665,20472,37938,2625,4290,0,ACS 2019 5-year (ZCTA)
2019,11211,ZCTA5 11211,103123,77250,6663,5762,24881,0,ACS 2019 5-year (ZCTA)
2019,11212,ZCTA5 11212,75605,6384,60356,845,14518,0,ACS 2019 5-year (ZCTA)
2019,11213,ZCTA5 11213,67056,16302,43727,1552,7954,0,ACS 2019 5-year (ZCTA)
2019,11214,ZCTA5 11214,92644,44420,1828,34282,16579,0,ACS 2019 5-year (ZCTA)
2019,11215,ZCTA5 11215,69873,53997,3213,5680,10480,0,ACS 2019 5-year (ZCTA)
2019,11216,ZCTA5 11216,57786,18064,31201,3063,6481,0,ACS 2019 5-year (ZCTA)
2019,11217,ZCTA5 11217,41813,24274,8507,3510,7024,0,ACS 2019 5-year (ZCTA)
2019,11218,ZCTA5 11218,72413,43898,5711,13509,12445,0,ACS 2019 5-year (ZCTA)
2019,11219,ZCTA5 11219,89371,59594,1062,21241,11831,0,ACS 2019 5-year (ZCTA)
2019,11220,ZCTA5 11220,93170,29003,2617,38601,38511,0,ACS 2019 5-year (ZCTA)
2019,11221,ZCTA5 11221,83322,23074,39114,2901,28256,0,ACS 2019 5-year (ZCTA)
2019,11222,ZCTA5 11222,36872,30425,1320,1619,5671,0,ACS 2019 5-year (ZCTA)
2019,11223,ZCTA5 11223,81388,46254,3802,20466,11823,0,ACS 2019 5-year (ZCTA)
2019,11224,ZCTA5 11224,45795,26249,10133,3423,8606,0,ACS 2019 5-year (ZCTA)
2019,11225,ZCTA5 11225,56859,16198,34633,1612,5321,0,ACS 2019 5-year (ZCTA)
2019,11226,ZCTA5 11226,99558,15922,67681,3072,16328,0,ACS 2019 5-year (ZCTA)
2019,11228,ZCTA5 11228,44348,23867,572,16617,5510,0,ACS 2019 5-year (ZCTA)
2019,11229,ZCTA5 11229,83119,53002,5100,19113,9224,0,ACS 2019 5-year (ZCTA)
2019,11230,ZCTA5 11230,86139,61252,6413,11468,8798,0,ACS 2019 5-year (ZCTA)
2019,11231,ZCTA5 11231,37874,25113,5796,2223,6298,0,ACS 2019 5-year (ZCTA)
2019,11232,ZCTA5 11232,26430,11848,1901,4907,13195,0,ACS 2019 5-year (ZCTA)
2019,11233,ZCTA5 11233,79439,8700,61160,1538,12115,0,ACS 2019 5-year (ZCTA)
2019,11234,ZCTA5 11234,93534,38573,42348,6783,10377,0,ACS 2019 5-year (ZCTA)
2019,11235,ZCTA5 11235,78775,59438,1713,10771,6039,814,ACS 2019 5-year (ZCTA)
2019,11236,ZCTA5 11236,100844,5775,86706,2713,7722,0,ACS 2019 5-year (ZCTA)
2019,11237,ZCTA5 11237,48876,18175,6757,3343,31054,0,ACS 2019 5-year (ZCTA)
2019,11238,ZCTA5 11238,55210,27542,18830,3299,6020,0,ACS 2019 5-year (ZCTA)
2019,11239,ZCTA5 11239,12772,3791,7496,488,2344,0,ACS 2019 5-year (ZCTA)
2019,11354,ZCTA5 11354,53684,10711,1713,34396,8000,0,ACS 2019 5-year (ZCTA)
2019,11355,ZCTA5 11355,80987,10048,2719,58782,12526,0,ACS 2019 5-year (ZCTA)
2019,11356,ZCTA5 11356,23494,7399,561,7571,9450,0,ACS 2019 5-year (ZCTA)
2019,11357,ZCTA5 11357,39407,27025,244,9171,6179,0,ACS 2019 5-year (ZCTA)
2019,11358,ZCTA5 11358,36515,15172,304,17375,5907,0,ACS 2019 5-year (ZCTA)
2019,11360,ZCTA5 11360,18954,10811,219,7017,2008,0,ACS 2019 5-year (ZCTA)
2019,11361,ZCTA5 11361,27201,13200,1183,11247,3400,0,ACS 2019 5-year (ZCTA)
2019,11362,ZCTA5 11362,18343,8956,621,7647,1941,0,ACS 2019 5-year (ZCTA)
2019,11363,ZCTA5 11363,7096,4095,138,2389,901,0,ACS 2019 5-year (ZCTA)
2019,11364,ZCTA5 11364,36215,14497,1384,18209,4170,0,ACS 2019 5-year (ZCTA)
2019,11365,ZCTA5 11365,44738,14880,4265,19867,9144,0,ACS 2019 5-year (ZCTA)
2019,11366,ZCTA5 11366,14360,6008,840,6321,1601,0,ACS 2019 5-year (ZCTA)
2019,11367,ZCTA5 11367,41207,22536,3001,11241,7017,0,ACS 2019 5-year (ZCTA)
2019,11368,ZCTA5 11368,112088,40843,10366,13625,85741,0,ACS 2019 5-year (ZCTA)
2019,11369,ZCTA5 11369,31481,8171,5397,4135,19205,0,ACS 2019 5-year (ZCTA)
2019,11370,ZCTA5 11370,31580,13290,4531,7167,12068,0,ACS 2019 5-year (ZCTA)
2019,11372,ZCTA5 11372,62854,34205,1730,13225,36118,0,ACS 2019 5-year (ZCTA)
2019,11373,ZCTA5 11373,94437,16903,1895,46005,39372,0,ACS 2019 5-year (ZCTA)
2019,11374,ZCTA5 11374,43507,23243,1845,13737,7445,0,ACS 2019 5-year (ZCTA)
2019,11375,ZCTA5 11375,73034,43828,1971,21035,10967,0,ACS 2019 5-year (ZCTA)
2019,11377,ZCTA5 11377,83825,39603,2524,31122,31459,0,ACS 2019 5-year (ZCTA)
2019,11378,ZCTA5 11378,38524,27692,703,3957,12704,0,ACS 2019 5-year (ZCTA)
2019,11379,ZCTA5 11379,37991,29573,420,4190,7717,0,ACS 2019 5-year (ZCTA)
2019,11385,ZCTA5 11385,107796,87264,2824,7028,48560,0,ACS 2019 5-year (ZCTA)
2019,11411,ZCTA5 11411,20719,671,19237,56,1278,0,ACS 2019 5-year (ZCTA)
2019,11412,ZCTA5 11412,37857,948,33267,973,2244,425,ACS 2019 5-year (ZCTA)
2019,11413,ZCTA5 11413,41650,1007,38093,506,2377,0,ACS 2019 5-year (ZCTA)
2019,11414,ZCTA5 11414,28313,22791,747,1199,6164,0,ACS 2019 5-year (ZCTA)
2019,11415,ZCTA5 11415,18891,11463,1320,3067,4748,0,ACS 2019 5-year (ZCTA)
2019,11416,ZCTA5 11416,26744,7567,1663,8845,12050,0,ACS 2019 5-year (ZCTA)
2019,11417,ZCTA5 11417,31321,11329,2269,9455,11749,0,ACS 2019 5-year (ZCTA)
2019,11418,ZCTA5 11418,38405,15161,3200,9044,17706,0,ACS 2019 5-year (ZCTA)
2019,11419,ZCTA5 11419,48369,4634,7719,16613,9109,10294,ACS 2019 5-year (ZCTA)
2019,11420,ZCTA5 11420,47470,7922,12055,15520,11872,101,ACS 2019 5-year (ZCTA)
2019,11421,ZCTA5 11421,41251,17077,1756,8187,24355,0,ACS 2019 5-year (ZCTA)
2019,11422,ZCTA5 11422,32761,2096,27544,730,3571,0,ACS 2019 5-year (ZCTA)
2019,11423,ZCTA5 11423,30104,3917,11708,8641,4113,1725,ACS 2019 5-year (ZCTA)
2019,11426,ZCTA5 11426,20524,7599,1237,8988,4092,0,ACS 2019 5-year (ZCTA)
2019,11427,ZCTA5 11427,24560,6581,5113,8277,4784,0,ACS 2019 5-year (ZCTA)
2019,11428,ZCTA5 11428,18836,3951,4032,4926,4743,1184,ACS 2019 5-year (ZCTA)
2019,11429,ZCTA5 11429,27454,1079,20058,1242,3806,1269,ACS 2019 5-year (ZCTA)
2019,11432,ZCTA5 11432,64299,12002,10384,27346,15166,0,ACS 2019 5-year (ZCTA)
2019,11433,ZCTA5 11433,37021,1588,23854,3580,6328,1671,ACS 2019 5-year (ZCTA)
2019,11434,ZCTA5 11434,64304,2321,55241,2000,5207,0,ACS 2019 5-year (ZCTA)
2019,11435,ZCTA5 11435,59605,10640,14557,13922,18696,1790,ACS 2019 5-year (ZCTA)
2019,11436,ZCTA5 11436,19167,989,12051,1739,2815,1573,ACS 2019 5-year (ZCTA)
2019,11691,ZCTA5 11691,68543,25352,32175,2274,18456,0,ACS 2019 5-year (ZCTA)
2019,11692,ZCTA5 11692,22074,4919,13205,1167,5140,0,ACS 2019 5-year (ZCTA)
2019,11693,ZCTA5 11693,12944,7931,2828,571,3812,0,ACS 2019 5-year (ZCTA)
2019,11694,ZCTA5 11694,21202,17397,1389,620,3217,0,ACS 2019 5-year (ZCTA)
2019,11697,ZCTA5 11697,3674,3490,23,24,249,0,ACS 2019 5-year (ZCTA)
