year,zipcode,name,total_population,white_population,black_population,asian_population,hispanic_population,other_population,source_dataset
2022,10025,ZCTA5 10025,96988,56731,10512,9571,22870,0,ACS 2022 5-year (ZCTA)
2022,10026,ZCTA5 10026,38265,9067,19229,2413,7595,0,ACS 2022 5-year (ZCTA)
2022,10027,ZCTA5 10027,65806,19582,23641,5881,16491,211,ACS 2022 5-year (ZCTA)
2022,10028,ZCTA5 10028,45717,37936,735,3896,3372,0,ACS 2022 5-year (ZCTA)
2022,10029,ZCTA5 10029,75614,18977,22135,8342,34520,0,ACS 2022 5-year (ZCTA)
2022,10030,ZCTA5 10030,31268,5145,18253,1134,9273,0,ACS 2022 5-year (ZCTA)
2022,10031,ZCTA5 10031,61044,13898,16914,2517,31100,0,ACS 2022 5-year (ZCTA)
2022,10032,ZCTA5 10032,60480,13028,10197,2810,39710,0,ACS 2022 5-year (ZCTA)
2022,10033,ZCTA5 10033,58711,19188,4198,2005,39448,0,ACS 2022 5-year (ZCTA)
2022,10034,ZCTA5 10034,41570,12964,5103,1495,28679,0,ACS 2022 5-year (ZCTA)
2022,10035,ZCTA5 10035,38595,7733,15568,1295,16604,0,ACS 2022 5-year (ZCTA)
2022,10036,ZCTA5 10036,30930,18023,2309,4943,6363,0,ACS 2022 5-year (ZCTA)
2022,10037,ZCTA5 10037,19138,2544,12593,731,3783,0,ACS 2022 5-year (ZCTA)
2022,10038,ZCTA5 10038,23343,10786,2528,6765,2592,672,ACS 2022 5-year (ZCTA)
2022,10039,ZCTA5 10039,29887,3264,17156,567,9782,0,ACS 2022 5-year (ZCTA)
2022,10040,ZCTA5 10040,43653,12288,2758,835,31339,0,ACS 2022 5-year (ZCTA)
2022,10044,ZCTA5 10044,11846,5356,1600,3421,1267,202,ACS 2022 5-year (ZCTA)
2022,10065,ZCTA5 10065,30859,23837,785,4226,2630,0,ACS 2022 5-year (ZCTA)
2022,10069,ZCTA5 10069,6259,2793,207,2075,551,633,ACS 2022 5-year (ZCTA)
2022,10075,ZCTA5 10075,23920,20118,538,1743,1841,0,ACS 2022 5-year (ZCTA)
2022,10128,ZCTA5 10128,56695,41225,3032,5151,8035,0,ACS 2022 5-year (ZCTA)
2022,10280,ZCTA5 10280,8843,6020,150,2101,1090,0,ACS 2022 5-year (ZCTA)
2022,10282,ZCTA5 10282,6450,4813,137,885,278,337,ACS 2022 5-year (ZCTA)
2022,10301,ZCTA5 10301,40331,20742,8686,3143,10603,0,ACS 2022 5-year (ZCTA)
2022,10302,ZCTA5 10302,18567,7500,4222,1063,7781,0,ACS 2022 5-year (ZCTA)
2022,10303,ZCTA5 10303,27083,9093,8770,2650,10573,0,ACS 2022 5-year (ZCTA)
2022,10304,ZCTA5 10304,44864,20256,12279,5599,9735,0,ACS 2022 5-year (ZCTA)
2022,10305,ZCTA5 10305,42211,27671,2004,8503,6273,0,ACS 2022 5-year (ZCTA)
2022,10306,ZCTA5 10306,56232,40634,2239,7846,9100,0,ACS 2022 5-year (ZCTA)
2022,10307,ZCTA5 10307,14755,13384,10,324,1557,0,ACS 2022 5-year (ZCTA)
2022,10308,ZCTA5 10308,30075,25790,214,2074,3320,0,ACS 2022 5-year (ZCTA)
2022,10309,ZCTA5 10309,34740,30814,171,1430,3322,0,ACS 2022 5-year (ZCTA)
2022,10310,ZCTA5 10310,26239,13637,6126,1379,7621,0,ACS 2022 5-year (ZCTA)
2022,10312,ZCTA5 10312,63473,52520,623,5507,8138,0,ACS 2022 5-year (ZCTA)
2022,10314,ZCTA5 10314,94355,64293,3326,16998,14388,0,ACS 2022 5-year (ZCTA)
2022,10451,ZCTA5 10451,51311,6985,23231,713,28202,0,ACS 2022 5-year (ZCTA)
2022,10452,ZCTA5 10452,78624,10687,28025,868,51450,0,ACS 2022 5-year (ZCTA)
2022,10453,ZCTA5 10453,80385,9782,26072,1265,55618,0,ACS 2022 5-year (ZCTA)
2022,10454,ZCTA5 10454,41073,5379,13083,180,28854,0,ACS 2022 5-year (ZCTA)
2022,10455,ZCTA5 10455,44380,5102,13232,708,32886,0,ACS 2022 5-year (ZCTA)
2022,10456,ZCTA5 10456,88575,11426,41499,627,49895,0,ACS 2022 5-year (ZCTA)
2022,10457,ZCTA5 10457,79817,11647,34138,378,52152,0,ACS 2022 5-year (ZCTA)
2022,10458,ZCTA5 10458,82678,9276,15287,2760,58929,0,ACS 2022 5-year (ZCTA)
2022,10459,ZCTA5 10459,51964,5605,17702,154,34990,0,ACS 2022 5-year (ZCTA)
2022,10460,ZCTA5 10460,59852,8055,20942,962,38921,0,ACS 2022 5-year (ZCTA)
2022,10461,ZCTA5 10461,50868,21074,5029,6646,25302,0,ACS 2022 5-year (ZCTA)
2022,10462,ZCTA5 10462,77230,12991,19601,12945,36434,0,ACS 2022 5-year (ZCTA)
2022,10463,ZCTA5 10463,70296,29139,10914,2738,36790,0,ACS 2022 5-year (ZCTA)
2022,10464,ZCTA5 10464,4292,3293,66,105,1240,0,ACS 2022 5-year (ZCTA)
2022,10465,ZCTA5 10465,46311,22150,7193,2286,21668,0,ACS 2022 5-year (ZCTA)
2022,10466,ZCTA5 10466,72273,6019,46408,1872,21217,0,ACS 2022 5-year (ZCTA)
2022,10467,ZCTA5 10467,98713,18732,31581,6256,52267,0,ACS 2022 5-year (ZCTA)
2022,10468,ZCTA5 10468,81397,10404,19491,1873,63467,0,ACS 2022 5-year (ZCTA)
2022,10469,ZCTA5 10469,71862,11105,39587,4033,21234,0,ACS 2022 5-year (ZCTA)
2022,10470,ZCTA5 10470,15390,6679,5332,312,3505,0,ACS 2022 5-year (ZCTA)
2022,10471,ZCTA5 10471,22888,13205,2340,910,7333,0,ACS 2022 5-year (ZCTA)
2022,10472,ZCTA5 10472,65283,5317,17450,5656,40254,0,ACS 2022 5-year (ZCTA)
2022,10473,ZCTA5 10473,60087,10307,22716,1361,37376,0,ACS 2022 5-year (ZCTA)
2022,10474,ZCTA5 10474,11280,1074,3674,52,7921,0,ACS 2022 5-year (ZCTA)
2022,10475,ZCTA5 10475,43517,3899,27844,1014,13319,0,ACS 2022 5-year (ZCTA)
2022,11004,ZCTA5 11004,15702,4304,850,8129,1922,497,ACS 2022 5-year (ZCTA)
2022,11101,ZCTA5 11101,34279,13333,3737,9720,7019,470,ACS 2022 5-year (ZCTA)
2022,11102,ZCTA5 11102,27069,14301,2035,4320,6957,0,ACS 2022 5-year (ZCTA)
2022,11103,ZCTA5 11103,34752,21080,923,4684,9251,0,ACS 2022 5-year (ZCTA)
2022,11104,ZCTA5 11104,26939,12742,847,7264,7351,0,ACS 2022 5-year (ZCTA)
2022,11105,ZCTA5 11105,38756,26181,1693,3375,8903,0,ACS 2022 5-year (ZCTA)
2022,11106,ZCTA5 11106,40198,19475,3027,7889,10746,0,ACS 2022 5-year (ZCTA)
2022,11109,ZCTA5 11109,7280,3975,91,2400,558,256,ACS 2022 5-year (ZCTA)
2022,11201,ZCTA5 11201,69755,42394,8399,9960,7705,1297,ACS 2022 5-year (ZCTA)
2022,11203,ZCTA5 11203,78506,4399,64474,1462,5388,2783,ACS 2022 5-year (ZCTA)
2022,11204,ZCTA5 11204,80575,44660,658,24763,9128,1366,ACS 2022 5-year (ZCTA)
2022,11205,ZCTA5 11205,50319,28236,11640,3781,7107,0,ACS 2022 5-year (ZCTA)
2022,11206,ZCTA5 11206,89949,39368,20210,5785,32583,0,ACS 2022 5-year (ZCTA)
2022,11207,ZCTA5 11207,96801,12169,58936,1440,31777,0,ACS 2022 5-year (ZCTA)
2022,11208,ZCTA5 11208,108180,18676,52901,8740,42173,0,ACS 2022 5-year (ZCTA)
2022,11209,ZCTA5 11209,71812,48145,2427,9712,14178,0,ACS 2022 5-year (ZCTA)
2022,11210,ZCTA5 11210,63426,19245,33680,3658,4741,2102,ACS 2022 5-year (ZCTA)
2022,11211,ZCTA5 11211,65511,43092,4318,3999,17036,0,ACS 2022 5-year (ZCTA)
2022,11212,ZCTA5 11212,84006,5582,61370,659,16365,30,ACS 2022 5-year (ZCTA)
2022,11213,ZCTA5 11213,69131,17829,40794,1116,9866,0,ACS 2022 5-year (ZCTA)
2022,11214,ZCTA5 11214,90796,39627,1963,33336,15982,0,ACS 2022 5-year (ZCTA)
2022,11215,ZCTA5 11215,72014,52263,2910,6674,10855,0,ACS 2022 5-year (ZCTA)
2022,11216,ZCTA5 11216,62373,20718,28802,2999,8459,1395,ACS 2022 5-year (ZCTA)
2022,11217,ZCTA5 11217,43045,23952,7636,3935,6221,1301,ACS 2022 5-year (ZCTA)
2022,11218,ZCTA5 11218,73318,41158,7033,13231,11989,0,ACS 2022 5-year (ZCTA)
2022,11219,ZCTA5 11219,92283,57607,1444,20305,12095,832,ACS 2022 5-year (ZCTA)
2022,11220,ZCTA5 11220,93008,22067,2298,37912,38012,0,ACS 2022 5-year (ZCTA)
2022,11221,ZCTA5 11221,91236,21286,39370,4668,28299,0,ACS 2022 5-year (ZCTA)
2022,11222,ZCTA5 11222,40137,29683,1203,2055,6258,938,ACS 2022 5-year (ZCTA)
2022,11223,ZCTA5 11223,80113,40820,4475,21861,11907,1050,ACS 2022 5-year (ZCTA)
2022,11224,ZCTA5 11224,47893,24538,10241,4542,9321,0,ACS 2022 5-year (ZCTA)
2022,11225,ZCTA5 11225,58476,17325,32363,1927,6330,531,ACS 2022 5-year (ZCTA)
2022,11226,ZCTA5 11226,101053,15171,65186,3186,15023,2487,ACS 2022 5-year (ZCTA)
2022,11228,ZCTA5 11228,44196,23623,552,15583,5607,0,ACS 2022 5-year (ZCTA)
2022,11229,ZCTA5 11229,81109,49135,5069,19501,7163,241,ACS 2022 5-year (ZCTA)
2022,11230,ZCTA5 11230,90245,56510,7916,14427,10644,748,ACS 2022 5-year (ZCTA)
2022,11231,ZCTA5 11231,38829,25045,4958,2154,5812,860,ACS 2022 5-year (ZCTA)
2022,11232,ZCTA5 11232,28137,10725,2021,4345,14736,0,ACS 2022 5-year (ZCTA)
2022,11233,ZCTA5 11233,83125,11851,58706,1086,13061,0,ACS 2022 5-year (ZCTA)
2022,11234,ZCTA5 11234,89976,33915,39296,7312,8004,1449,ACS 2022 5-year (ZCTA)
2022,11235,ZCTA5 11235,83069,57750,2130,12344,7557,3288,ACS 2022 5-year (ZCTA)
2022,11236,ZCTA5 11236,100082,5075,81608,2639,9116,1644,ACS 2022 5-year (ZCTA)
2022,11237,ZCTA5 11237,47183,15083,5890,3107,26247,0,ACS 2022 5-year (ZCTA)
2022,11238,ZCTA5 11238,58047,29650,15622,3850,8122,803,ACS 2022 5-year (ZCTA)
2022,11239,ZCTA5 11239,16808,2899,11133,444,2674,0,ACS 2022 5-year (ZCTA)
2022,11354,ZCTA5 11354,53371,8888,1564,35533,7207,179,ACS 2022 5-year (ZCTA)
2022,11355,ZCTA5 11355,79495,8009,2217,57749,12811,0,ACS 2022 5-year (ZCTA)
2022,11356,ZCTA5 11356,27632,7464,256,9084,11529,0,ACS 2022 5-year (ZCTA)
2022,11357,ZCTA5 11357,42792,26153,309,11184,6338,0,ACS 2022 5-year (ZCTA)
2022,11358,ZCTA5 11358,37647,13694,405,18085,6410,0,ACS 2022 5-year (ZCTA)
2022,11360,ZCTA5 11360,19719,11314,256,6091,2040,18,ACS 2022 5-year (ZCTA)
2022,11361,ZCTA5 11361,29544,13140,1154,11948,4363,0,ACS 2022 5-year (ZCTA)
2022,11362,ZCTA5 11362,18426,7470,491,9010,1700,0,ACS 2022 5-year (ZCTA)
2022,11363,ZCTA5 11363,7365,4052,46,2276,915,76,ACS 2022 5-year (ZCTA)
2022,11364,ZCTA5 11364,38124,13326,1161,18677,6265,0,ACS 2022 5-year (ZCTA)
2022,11365,ZCTA5 11365,46424,12545,5461,20069,9859,0,ACS 2022 5-year (ZCTA)
2022,11366,ZCTA5 11366,13659,4965,738,5781,1912,263,ACS 2022 5-year (ZCTA)
2022,11367,ZCTA5 11367,43286,20538,3686,11826,7987,0,ACS 2022 5-year (ZCTA)
2022,11368,ZCTA5 11368,112750,24335,10571,13429,85529,0,ACS 2022 5-year (ZCTA)
2022,11369,ZCTA5 11369,32177,5975,5653,4781,18881,0,ACS 2022 5-year (ZCTA)
2022,11370,ZCTA5 11370,28164,10509,3191,6920,10700,0,ACS 2022 5-year (ZCTA)
2022,11372,ZCTA5 11372,67001,23111,2211,15419,35098,0,ACS 2022 5-year (ZCTA)
2022,11373,ZCTA5 11373,102618,11515,1585,50403,43389,0,ACS 2022 5-year (ZCTA)
2022,11374,ZCTA5 11374,47230,20274,1943,14411,10451,151,ACS 2022 5-year (ZCTA)
2022,11375,ZCTA5 11375,75212,39435,2501,21474,12360,0,ACS 2022 5-year (ZCTA)
2022,11377,ZCTA5 11377,86977,29414,2105,31919,34283,0,ACS 2022 5-year (ZCTA)
2022,11378,ZCTA5 11378,39250,22272,502,5336,14449,0,ACS 2022 5-year (ZCTA)
2022,11379,ZCTA5 11379,38261,26106,507,4688,8430,0,ACS 2022 5-year (ZCTA)
2022,11385,ZCTA5 11385,105521,63674,3867,7289,47720,0,ACS 2022 5-year (ZCTA)
2022,11411,ZCTA5 11411,21329,811,18728,313,1425,52,ACS 2022 5-year (ZCTA)
2022,11412,ZCTA5 11412,40593,889,33105,1299,3101,2199,ACS 2022 5-year (ZCTA)
2022,11413,ZCTA5 11413,44832,793,39174,758,3035,1072,ACS 2022 5-year (ZCTA)
2022,11414,ZCTA5 11414,30374,21214,1284,1710,7506,0,ACS 2022 5-year (ZCTA)
2022,11415,ZCTA5 11415,20315,9812,1621,4598,4661,0,ACS 2022 5-year (ZCTA)
2022,11416,ZCTA5 11416,27794,5501,1394,9448,12529,0,ACS 2022 5-year (ZCTA)
2022,11417,ZCTA5 11417,31200,7695,2665,9060,11986,0,ACS 2022 5-year (ZCTA)
2022,11418,ZCTA5 11418,38317,10635,3378,8996,15918,0,ACS 2022 5-year (ZCTA)
2022,11419,ZCTA5 11419,48096,3076,7176,16389,8584,12871,ACS 2022 5-year (ZCTA)
2022,11420,ZCTA5 11420,51153,4497,11379,17131,10878,7268,ACS 2022 5-year (ZCTA)
2022,11421,ZCTA5 11421,41552,11079,2181,7504,24543,0,ACS 2022 5-year (ZCTA)
2022,11422,ZCTA5 11422,32296,2457,26049,782,2873,135,ACS 2022 5-year (ZCTA)
2022,11423,ZCTA5 11423,29921,3793,10078,9191,4388,2471,ACS 2022 5-year (ZCTA)
2022,11426,ZCTA5 11426,19733,5340,1165,9252,3546,430,ACS 2022 5-year (ZCTA)
2022,11427,ZCTA5 11427,25187,5072,5707,8714,5280,414,ACS 2022 5-year (ZCTA)
2022,11428,ZCTA5 11428,19554,2305,4074,6245,5120,1810,ACS 2022 5-year (ZCTA)
2022,11429,ZCTA5 11429,27845,1445,18682,2067,4182,1469,ACS 2022 5-year (ZCTA)
2022,11432,ZCTA5 11432,64268,9662,11138,27628,13513,2327,ACS 2022 5-year (ZCTA)
2022,11433,ZCTA5 11433,38865,1620,21823,6031,5393,3998,ACS 2022 5-year (ZCTA)
2022,11434,ZCTA5 11434,68182,2687,54552,2039,7993,911,ACS 2022 5-year (ZCTA)
2022,11435,ZCTA5 11435,59961,9595,14971,13860,17541,3994,ACS 2022 5-year (ZCTA)
2022,11436,ZCTA5 11436,21349,734,13430,1371,2758,3056,ACS 2022 5-year (ZCTA)
2022,11691,ZCTA5 11691,70365,20338,30553,2978,18124,0,ACS 2022 5-year (ZCTA)
2022,11692,ZCTA5 11692,24584,4698,14210,1129,6123,0,ACS 2022 5-year (ZCTA)
2022,11693,ZCTA5 11693,13558,7616,3232,457,3473,0,ACS 2022 5-year (ZCTA)
2022,11694,ZCTA5 11694,21788,16953,1634,502,3787,0,ACS 2022 5-year (ZCTA)
2022,11697,ZCTA5 11697,3946,3832,9,44,134,0,ACS 2022 5-year (ZCTA)
